target_lang|closest_lang_0|asp_dist_0|closest_lang_1|asp_dist_1|closest_lang_2|asp_dist_2|closest_lang_3|asp_dist_3|closest_lang_4|asp_dist_4
aaa|atg|1.0|nin|0.6642217132148803|ikk|0.6642217132148803|bus|0.6412790835950983|bnp|0.6319972577007299
aab|nin|0.787505786590539|ikk|0.660878332145029|atg|0.6353836724703068|wmw|0.6168164053772822|kyf|0.6142777338450198
aac|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
aad|stp|0.47124120141353865|ycn|0.46632686878876073|atb|0.4662532310482913|nhe|0.4566670800671804|qvs|0.4566670800671804
aae|swh|0.5688366041878958|lat|0.5377379003107059|hun|0.5249189104642864|lvs|0.5233675042115122|qvz|0.5108845103157902
aaf|tam|0.6697296761432547|kfs|0.590409937859957|mjl|0.590409937859957|kfx|0.590409937859957|bfz|0.590409937859957
aag|urt|1.0|rug|0.7214424531492722|rai|0.7214424531492722|lbb|0.7214424531492722|amk|0.7128674137425872
aah|urt|1.0|rug|0.7214424531492722|rai|0.7214424531492722|lbb|0.7214424531492722|amk|0.7128674137425872
aai|mox|1.0|tgo|1.0|mpx|1.0|tte|1.0|kwf|0.6655929948817372
aak|byr|1.0|geb|0.7532482855711504|msy|0.7532482855711504|ata|0.7532482855711504|gai|0.7532482855711504
aal|atg|0.530761973541124|bjv|0.530761973541124|kyq|0.530761973541124|alp|0.5175235088627723|mco|0.5099294039844761
aan|yad|0.7498019404641427|gyr|0.6754896416955619|kyz|0.6754896416955619|sey|0.6754896416955619|urb|0.6754896416955619
aao|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
aap|cab|0.6480848812212519|guo|0.6383392353909276|tgp|0.6286281407398654|klv|0.6286281407398654|lww|0.6286281407398654
aaq|tos|0.6887289097543532|toc|0.6887289097543532|stp|0.6045751761141709|lid|0.6001492571168373|qxh|0.5996499825921116
aar|poy|0.4619997447409333|knf|0.4619997447409333|nya|0.4619997447409333|seh|0.4619997447409333|zga|0.45367958180513246
aas|nya|0.6354310441184385|seh|0.6354310441184385|agn|0.6278031838064023|sgb|0.6087945704219361|srm|0.6050741943807786
aat|lat|0.6042216833978536|zty|0.5946300564784119|zar|0.5946300564784119|zpz|0.5946300564784119|zam|0.5946300564784119
aau|guo|0.5651775074376757|cab|0.5321889746300033|cui|0.5221817480729699|rug|0.5162118748975802|rai|0.5162118748975802
aaw|mbh|1.0|tbc|1.0|apr|1.0|met|1.0|mee|1.0
aax|tbl|0.6647674803392539|bpr|0.6647674803392539|bps|0.6647674803392539|rug|0.6403864397382493|rai|0.6403864397382493
aaz|txq|1.0|rgu|1.0|lex|1.0|kje|1.0|llg|1.0
aba|mkl|0.7070490546479773|soy|0.6970439505474131|bba|0.667371241198692|bus|0.6559582607547385|luo|0.6176024935879579
abb|ncu|0.65217549286729|wmw|0.629793257333326|ndj|0.5953260339874875|toi|0.5855782983262525|gng|0.5846336559790141
abc|sgb|1.0|agn|0.7764385834168973|ptu|0.7436231326041003|mqj|0.7436231326041003|prf|0.7395336010992788
abd|sgb|0.7101717605328106|tbl|0.6998097420238862|bpr|0.6998097420238862|mbt|0.6998097420238862|bps|0.6998097420238862
abe|tos|0.6887289097543532|toc|0.6887289097543532|stp|0.6045751761141709|lid|0.6001492571168373|qxh|0.5996499825921116
abf|ptu|0.8174451090061716|mqj|0.8174451090061716|urt|0.7647633030432935|nnq|0.7395336010992788|rug|0.6973491990874436
abg|snp|1.0|awb|1.0|tbg|1.0|kmu|1.0|agd|1.0
abh|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
abi|yre|0.6608204758534446|gng|0.5996958512766266|bba|0.5932858173032705|nko|0.5882423169097935|soy|0.5851070856239854
abj|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
abk|mgh|0.35288311205347545|loz|0.35288311205347545|jac|0.3262576538795262|mdy|0.3101755311623442|pes|0.3042453070525398
abl|agn|1.0|sgb|0.7764385834168973|tbl|0.7699465438373843|bpr|0.7699465438373843|bps|0.7699465438373843
abm|zlm|0.5991417652601404|ptu|0.5903344706017332|mqj|0.5903344706017332|nnq|0.5903344706017332|mkl|0.5804306232551661
abn|bjv|0.6087095103818603|kyq|0.6087095103818603|ncu|0.5809199304281567|atg|0.5786055806051924|ind|0.5761013119394631
abo|nin|0.5893655169808713|cwe|0.5742619500088326|vid|0.5742619500088326|ruf|0.5742619500088326|ngp|0.5742619500088326
abp|sgb|1.0|agn|0.7764385834168973|ptu|0.7436231326041003|mqj|0.7436231326041003|prf|0.7395336010992788
abq|xed|0.42287139784324246|mco|0.415679453866561|mxq|0.415679453866561|zlm|0.40993105042661904|lac|0.4069507364304973
abr|soy|0.6271410026453255|bus|0.6220768147561719|ncu|0.6176024935879579|nin|0.6087095103818603|mkl|0.6086424850640497
abs|mkn|0.8245203439081781|rug|0.7062821075265902|rai|0.7062821075265902|lbb|0.7062821075265902|amk|0.7048327646991335
abt|rug|0.6823168387708625|rai|0.6823168387708625|lbb|0.6823168387708625|mkn|0.6692908375044728|wmw|0.6320962004403109
abu|ncu|0.6754896416955618|yre|0.6389401563889704|gng|0.6315264557651705|luo|0.6101853439381091|ind|0.6029740427769924
abv|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
abw|ipi|1.0|med|1.0|boj|1.0|gam|1.0|kyc|1.0
abx|yka|1.0|ptu|0.5903344706017332|mqj|0.5903344706017332|fil|0.556315873181121|urt|0.5498599864966405
aby|mcq|0.8027467759783701|bbb|0.8027467759783701|amk|0.6826574975798749|agg|0.6826574975798749|ipi|0.677470562931982
abz|mcq|0.6647674803392539|bbb|0.6647674803392539|rug|0.6403864397382493|rai|0.6403864397382493|lbb|0.6403864397382493
aca|tos|0.6228189441360672|toc|0.6228189441360672|cni|0.6164197861719345|tpt|0.6118111839522598|nya|0.6042216833978536
acd|yre|0.6089423397519116|gng|0.5567354134706551|bba|0.5511494234519216|yor|0.541686586085264|luo|0.5398930876747681
ace|mbj|0.6642973649473698|gng|0.6497084127615922|yor|0.6312750015053594|bba|0.6134233896050805|mkl|0.6118450941418094
ach|luo|0.5922308311056679|mkn|0.5533003790381136|bss|0.5463251811434657|kyf|0.5456289483429899|ncu|0.5256060811481685
aci|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
ack|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
acl|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
acm|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
acn|cmn|0.3789151959296818|suz|0.3422222049373055|cek|0.3422222049373055|hlt|0.3422222049373055|lao|0.3410654733728199
acp|kdl|1.0|poy|0.66424446056555|knf|0.66424446056555|nya|0.66424446056555|seh|0.66424446056555
acq|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
acs|cof|0.6136450663116821|pir|0.6069375948471221|sri|0.5837225674716047|tue|0.5837225674716047|cbc|0.5837225674716047
act|srm|0.7771157394533046|djk|0.7771157394533046|srn|0.7771157394533046|tpi|0.7503031480897011|tcs|0.7503031480897011
acv|iba|0.5364296779653671|kek|0.523705678410199|qvs|0.5212364096070796|qve|0.5050527500666955|qvc|0.5011052448812338
acw|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
acx|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
acy|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
acz|dop|0.5704376637316062|spy|0.551324073340127|knf|0.5269170425165617|sus|0.5203314741702609|xon|0.5034889596513658
ada|gng|0.7631634523515548|fon|0.7474363401893249|bqc|0.7099984579745958|yor|0.6931581034768376|bus|0.6931581034768376
add|zlm|0.654461550080754|srm|0.6353836724703068|djk|0.6353836724703068|srn|0.6353836724703068|nin|0.6275116499654707
ade|soy|0.7350818219578624|mkl|0.7054182974054203|bba|0.7009762377511881|bus|0.6880834784905226|bqp|0.6805386829106437
adf|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
adg|pjt|0.4898123444441852|byr|0.37764270646087683|geb|0.37231037441529014|msy|0.37231037441529014|ata|0.37231037441529014
adh|luo|0.66732340220283|knf|0.6163966079723975|sus|0.6087095103818603|kik|0.6028927139189473|xon|0.5844934226920173
adi|bzh|0.5934177645369347|mbh|0.592230831105668|tbc|0.592230831105668|apr|0.592230831105668|met|0.592230831105668
adj|ncu|0.7737318354853573|wmw|0.6934911771056955|gng|0.6741687913238301|ndj|0.6510390458406804|toi|0.639313944808418
adl|fil|0.5767244277497777|yka|0.5440881309962743|kfs|0.5013875801844463|mjl|0.5013875801844463|kfx|0.5013875801844463
adn|knf|0.6722643500381508|sus|0.6604618690451682|kdl|0.6516809608416374|xon|0.6365070894901328|poy|0.6036376677737358
ado|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
adq|mkl|0.7790486253797313|fon|0.6692370065773046|soy|0.6642973649473698|bus|0.6629083297631715|bqp|0.6293762884345757
adr|nfa|1.0|hvn|1.0|alp|0.7264446963482544|txq|0.6854634833284348|rgu|0.6854634833284348
adt|pjt|0.6627224155597445|byr|0.48775429164459994|geb|0.48016567259807585|msy|0.48016567259807585|ata|0.48016567259807585
adw|gyr|0.7026055491471543|urb|0.6555253429569554|cax|0.6555253429569554|yad|0.6250598518732002|kyz|0.6136450663116821
adx|suz|0.5329876247311413|rug|0.46746276716712054|rai|0.46746276716712054|lbb|0.46746276716712054|zlm|0.4649338882918107
ady|lac|0.41657287746659066|mop|0.41657287746659066|xed|0.38295506717459804|mco|0.38295506717459793|mxq|0.38295506717459793
adz|fil|0.38835704318997677|nhu|0.38748751809895754|xng|0.37874247591814436|tel|0.37028671482874287|kan|0.37028671482874287
aea|pjt|0.4779901459789926|fil|0.42800925559267855|agg|0.4255325590171387|xng|0.4170763074360829|byr|0.41207433260070914
aeb|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
aec|xng|0.4457717325831052|agn|0.4457717325831052|yka|0.43500932106786183|ood|0.4250077298676538|slv|0.4181131920552932
aee|snd|0.6398857669297655|hns|0.573882443035608|pan|0.5166150161481364|kfs|0.5032500673206416|mjl|0.5032500673206416
aek|tnk|1.0|tnn|1.0|tnp|1.0|lid|0.6836429508380778|kwf|0.6520057699318305
ael|ncu|0.5537488008340665|ndj|0.5374051184825535|toi|0.528331605078985|wmw|0.5114665140029326|gng|0.5032500673206416
aem|lao|0.6834049014712653|lin|0.6278031838064023|suz|0.6205730628339219|cek|0.6205730628339219|hlt|0.6205730628339219
aeq|kfs|0.590409937859957|mjl|0.590409937859957|kfx|0.590409937859957|bfz|0.590409937859957|bhd|0.590409937859957
aer|pjt|0.4898123444441852|byr|0.37764270646087683|geb|0.37231037441529014|msy|0.37231037441529014|ata|0.37231037441529014
aes|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
aeu|cek|0.6047078676527696|hlt|0.6047078676527696|suz|0.5728460663663111|heb|0.5391896187895502|nin|0.530681823607302
aew|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
aey|tbl|0.5807864636854263|bpr|0.5807864636854263|bps|0.5807864636854263|mox|0.5721991352335136|tgo|0.5721991352335136
aez|amk|0.7070490546479773|sab|0.7070490546479773|cuk|0.7070490546479773|tfr|0.7070490546479773|gym|0.7070490546479773
afb|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
afd|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
afe|zlm|0.6971996258347313|srm|0.6736024514567358|djk|0.6736024514567358|srn|0.6736024514567358|lin|0.6666666666666667
afi|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
afk|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
afn|cme|0.7113131886506866|spp|0.605022578694075|sus|0.594630056478412|yor|0.5919136934210499|bqp|0.5884270705036002
afo|wmw|0.5455569368619508|toi|0.5362498824674655|myk|0.5310534443776862|ncu|0.5113059952175418|lin|0.5006028599933348
afp|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
afs|srm|1.0|djk|1.0|srn|1.0|tpi|0.8850358820489672|tcs|0.8850358820489672
aft|luo|0.65217549286729|mkn|0.6278522574951361|ncu|0.6176024935879579|kyf|0.5962660276154007|knf|0.5729808821496937
afu|yre|0.5406867892715737|gng|0.5352957657103501|bba|0.5300739570776176|soy|0.5233770801580044|yor|0.5212128048110709
afz|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
agb|wol|0.591299474135151|ita|0.48832602067335695|kam|0.471054143627187|lug|0.46287620137345575|kde|0.45922707323921996
agc|nin|0.6760831176996658|mkl|0.6712805412877105|atg|0.6492364392075507|lat|0.632734723204431|zlm|0.632734723204431
age|ipi|1.0|med|1.0|boj|1.0|gam|1.0|kyc|1.0
agf|amk|1.0|rug|0.7214424531492722|rai|0.7214424531492722|lbb|0.7214424531492722|urt|0.7128674137425872
agh|bjv|0.649918889039299|kyq|0.649918889039299|atg|0.5767244277497777|bus|0.5595389212768271|lin|0.5593852468303331
agj|udu|0.4298020828165493|wol|0.4127425222200375|huv|0.4107307812056372|ncl|0.41040210992688464|wmw|0.40243784271359795
agk|rug|0.7167933475846269|rai|0.7167933475846269|lbb|0.7167933475846269|alp|0.7167933475846269|zlm|0.710962179710979
agl|mcq|0.727885626590422|bbb|0.727885626590422|rug|0.6973491990874436|rai|0.6973491990874436|lbb|0.6973491990874436
agm|snp|0.5138439242721107|awb|0.5138439242721107|tbg|0.5138439242721107|kmu|0.5138439242721107|agd|0.5138439242721107
ago|byr|1.0|geb|0.7532482855711504|msy|0.7532482855711504|ata|0.7532482855711504|gai|0.7532482855711504
agq|kam|0.6142777338450198|mcp|0.6136827483125208|lug|0.6127788380105946|dop|0.6022693342810325|gux|0.5854730190649283
ags|wmw|0.7092771498018313|ndj|0.7092771498018313|ncu|0.6901603684878475|toi|0.6901603684878475|ind|0.6806453620409484
agt|prf|1.0|kne|1.0|sgb|0.7395336010992788|ptu|0.7395336010992788|mqj|0.7395336010992788
agv|sgb|1.0|agn|0.7764385834168973|ptu|0.7436231326041003|mqj|0.7436231326041003|prf|0.7395336010992788
agw|kwf|1.0|bgt|1.0|nlg|1.0|aia|1.0|lgl|1.0
agx|hye|0.41443988808323506|dgr|0.37648182334277835|gwi|0.37648182334277835|maz|0.3722745807442044|kat|0.35064863483838427
agy|prf|1.0|kne|1.0|sgb|0.7395336010992788|ptu|0.7395336010992788|mqj|0.7395336010992788
agz|rug|0.7167933475846269|rai|0.7167933475846269|lbb|0.7167933475846269|alp|0.7167933475846269|zlm|0.710962179710979
aha|yre|0.5415793694434625|kyf|0.4981187249449768|luo|0.49026293977898816|bqc|0.4770408127525174|bus|0.47207722838975097
ahb|tgp|1.0|klv|1.0|lww|1.0|upv|1.0|txq|0.6989601825627263
ahg|wmw|0.46119841941629536|ndj|0.46119841941629536|toi|0.4585233854869559|amk|0.45291970353883915|sna|0.45291970353883915
ahh|tbl|0.6647674803392539|bpr|0.6647674803392539|bps|0.6647674803392539|rug|0.6403864397382493|rai|0.6403864397382493
ahi|kyf|0.6409829640286239|luo|0.6309898804344547|ncu|0.6309898804344547|bjv|0.6270313259998863|kyq|0.6270313259998863
ahk|zab|0.3419801261069457|suz|0.3242987328234235|ame|0.30867657119067604|boa|0.29094936987976705|cek|0.2892591844633068
ahl|lin|0.7048327646991336|luo|0.6736024514567358|bjv|0.6674840570376195|kyq|0.6674840570376195|kyf|0.6492364392075507
ahm|kyf|0.6712805412877105|bus|0.6688330136073755|yre|0.6644300107542374|soy|0.6387498075981108|bqp|0.6315689515670182
ahn|gng|0.8233981632386023|fon|0.7978347517914799|yor|0.7468166888933647|mkl|0.7128674137425872|cme|0.7066048617116976
aho|lao|0.7311720079609674|cek|0.6354310441184385|hlt|0.6354310441184385|lin|0.6090264253228321|bjv|0.5845886251094137
ahp|kyf|0.6760831176996658|wmw|0.6077300514356396|nin|0.5903344706017332|ikk|0.5903344706017332|lin|0.5835656031719864
ahs|nin|1.0|ikk|0.7344943534870945|atg|0.6642217132148803|ncu|0.6309898804344547|bjv|0.6270313259998863
aht|suz|0.39392179062479193|mdy|0.3857222661549802|mgh|0.3676007618034177|loz|0.3676007618034177|jac|0.3659887231391793
aib|yal|0.4763998740737304|poy|0.4418017683533896|srm|0.43680795024374075|djk|0.43680795024374075|srn|0.43680795024374075
aic|mcq|0.6555253429569556|bbb|0.6555253429569556|mco|0.6347975972770591|mxq|0.6347975972770591|rug|0.6318925299787765
aid|byr|0.36370996269772815|snp|0.35547574444646346|awb|0.35547574444646346|tbg|0.35547574444646346|kmu|0.35547574444646346
aie|mbh|1.0|tbc|1.0|apr|1.0|met|1.0|mee|1.0
aif|urt|1.0|rug|0.7214424531492722|rai|0.7214424531492722|lbb|0.7214424531492722|amk|0.7128674137425872
aig|cme|0.6326860293152913|gng|0.6138296171962286|lug|0.6071758656259802|fon|0.6063910395872409|wmw|0.6032648042875418
aih|lao|0.7540615309200258|cek|0.6127937655751154|hlt|0.6127937655751154|lin|0.5838599283307955|bjv|0.564094216848975
aii|heb|0.5403540870909638|tgk|0.5244549537089511|tbl|0.5203983356009336|bpr|0.5203983356009336|bps|0.5203983356009336
aij|heb|0.5403540870909638|tgk|0.5244549537089511|tbl|0.5203983356009336|bpr|0.5203983356009336|bps|0.5203983356009336
aik|nin|0.787505786590539|ikk|0.660878332145029|atg|0.6353836724703068|wmw|0.6168164053772822|kyf|0.6142777338450198
ail|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
aim|cek|1.0|hlt|1.0|zyp|0.7315789722715857|heb|0.614230793560452|lao|0.6077300514356396
ain|lid|0.6559582607547386|cbt|0.6387498075981108|ipi|0.6271410026453255|kwf|0.6271410026453255|med|0.6271410026453255
aio|lao|0.7311720079609674|cek|0.6354310441184385|hlt|0.6354310441184385|lin|0.6090264253228321|bjv|0.5845886251094137
aip|tbl|0.6647674803392539|bpr|0.6647674803392539|bps|0.6647674803392539|rug|0.6403864397382493|rai|0.6403864397382493
aiq|pes|0.5761728716919652|sdh|0.5138439242721106|srm|0.48061263099529594|djk|0.48061263099529594|srn|0.48061263099529594
air|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
ait|yad|0.7436231326041003|kyz|0.7234402850233592|urb|0.7234402850233592|sey|0.6708835172149774|pir|0.6627224155597445
aiw|lug|0.4220574144372843|gux|0.41734033376321067|wmw|0.4128622937462664|tee|0.4082536634350007|hau|0.40770693647529843
aix|mbh|1.0|tbc|1.0|apr|1.0|met|1.0|mee|1.0
aiy|soy|0.7356056543199321|bus|0.6974930222381783|bqc|0.6456813694717871|mkl|0.6395214918468938|bjv|0.6293762884345757
aja|luo|0.5988926388177109|ncu|0.5715282061677147|bjv|0.5702274655340862|kyq|0.5702274655340862|swh|0.554901648921893
ajg|fon|0.8050177709578634|gng|0.73881047822328|yor|0.6836429508380778|mkl|0.6567304213400686|cme|0.6516438507022451
aji|tnk|1.0|tnn|1.0|tnp|1.0|lid|0.6836429508380778|kwf|0.6520057699318305
ajn|pjt|0.6792790371694235|geb|0.6109738527548922|msy|0.6109738527548922|ata|0.6109738527548922|gai|0.6109738527548922
aju|xng|0.4500594480824288|nhu|0.4393657394740016|azj|0.43462285588573246|srm|0.42025408095671235|djk|0.42025408095671235
ajw|srm|0.6293762884345757|djk|0.6293762884345757|srn|0.6293762884345757|poy|0.6153403927854197|nya|0.6153403927854197
ajz|zyp|0.566228068212959|suz|0.5527488788101587|cek|0.5527488788101587|hlt|0.5527488788101587|nin|0.540171813112097
aka|cme|0.5214851643592333|yre|0.4783267440627853|dop|0.4640661011756214|sus|0.4608103812104499|spp|0.456256724671381
akb|ptu|0.7808976238454229|mqj|0.7808976238454229|zos|0.7486681672439955|poi|0.7486681672439955|rug|0.7434058970022397
akc|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
akd|atg|0.6869080388553592|lin|0.6741108996135164|nnq|0.6519034125799537|nin|0.6437655526623892|ikk|0.6437655526623892
akf|nin|0.6760831176996658|mkl|0.6712805412877105|atg|0.6492364392075507|lat|0.632734723204431|zlm|0.632734723204431
akg|nfa|1.0|hvn|1.0|alp|0.7264446963482544|txq|0.6854634833284348|rgu|0.6854634833284348
akh|ipi|1.0|med|1.0|boj|1.0|gam|1.0|kyc|1.0
aki|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
akj|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
akk|zlm|0.6882791009389314|mco|0.6754896416955619|mxq|0.6754896416955619|ncl|0.6497521920537794|alp|0.6421277887633251
akl|tbl|0.7612268970179885|bpr|0.7612268970179885|mbt|0.7612268970179885|bps|0.7612268970179885|mbb|0.7612268970179885
akm|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
ako|mbc|0.74482275818783|ake|0.6096802602102037|kaq|0.5587206974241534|tpt|0.5417446970494859|car|0.5355778263093551
akp|gng|0.7418727054999168|fon|0.7275022060587835|yor|0.7161184179322202|cme|0.6270372540596538|bba|0.6168164053772822
akq|stp|0.47124120141353865|ycn|0.46632686878876073|atb|0.4662532310482913|nhe|0.4566670800671804|qvs|0.4566670800671804
akr|tgp|1.0|klv|1.0|lww|1.0|upv|1.0|txq|0.6989601825627263
aks|cme|0.609424760092439|yre|0.602700081550487|spp|0.5475848950419486|knf|0.5435415542393571|dop|0.5391896187895502
akt|mbh|1.0|tbc|1.0|apr|1.0|met|1.0|mee|1.0
aku|nin|0.697521125927899|mkl|0.656331172703642|lat|0.654461550080754|atg|0.6353836724703068|srm|0.6353836724703068
akv|mdy|0.4975324567885395|mgh|0.49296700006633243|loz|0.49296700006633243|lac|0.4613057320210461|mop|0.4613057320210461
akw|lin|0.6782775069793352|bjv|0.6119327015958174|kyq|0.6119327015958174|ipi|0.6097378626098335|med|0.6097378626098335
akx|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
aky|geb|0.727885626590422|msy|0.727885626590422|ata|0.727885626590422|gai|0.727885626590422|agg|0.6928884033529037
akz|yka|0.5248198075060228|guo|0.49581159116129614|cab|0.4944153295253705|pls|0.48018803116168907|cya|0.48018803116168907
ala|nin|0.6760831176996658|mkl|0.6712805412877105|atg|0.6492364392075507|lat|0.632734723204431|zlm|0.632734723204431
alc|lac|0.5678473626049971|mop|0.5678473626049971|qul|0.5417446970494859|caa|0.5353314457762692|knj|0.5353314457762692
ald|yre|0.6577725478441352|kea|0.6460655765394725|fon|0.6086424850640497|lat|0.5991417652601404|wmw|0.5953260339874875
ale|xng|0.3561182515029865|yka|0.34809658742004634|dgr|0.3473747966041937|gwi|0.3473747966041937|agg|0.3320644470524331
alf|zlm|0.6971996258347313|srm|0.6736024514567358|djk|0.6736024514567358|srn|0.6736024514567358|lin|0.6666666666666667
alh|pjt|0.5398930876747682|tgp|0.5187349260190772|klv|0.5187349260190772|lww|0.5187349260190772|upv|0.5187349260190772
ali|ipi|1.0|med|1.0|boj|1.0|gam|1.0|kyc|1.0
alj|agn|1.0|sgb|0.7764385834168973|tbl|0.7699465438373843|bpr|0.7699465438373843|bps|0.7699465438373843
alk|bjv|0.6674840570376195|kyq|0.6674840570376195|suz|0.6438817484970136|cek|0.6438817484970136|hlt|0.6438817484970136
all|tam|0.6697296761432547|kfs|0.590409937859957|mjl|0.590409937859957|kfx|0.590409937859957|bfz|0.590409937859957
alm|tgp|1.0|klv|1.0|lww|1.0|upv|1.0|txq|0.6989601825627263
aln|srm|0.5232623753901061|djk|0.5232623753901061|srn|0.5232623753901061|hun|0.5227557986564018|tpi|0.5122268884793661
alo|alp|1.0|txq|0.7592124542932086|rgu|0.7592124542932086|lex|0.7592124542932086|kje|0.7592124542932086
alq|tos|0.6887289097543532|toc|0.6887289097543532|stp|0.6045751761141709|lid|0.6001492571168373|qxh|0.5996499825921116
alr|pjt|0.4531455327892402|xng|0.4298020828165494|agg|0.4044026977444576|snp|0.40115783014995754|awb|0.40115783014995754
als|hun|0.5745437190927853|lat|0.5660301620089898|zlm|0.5377379003107059|mco|0.5299708346835419|mxq|0.5299708346835419
alt|agn|0.53544094560246|srm|0.5240730214881415|djk|0.5240730214881415|srn|0.5240730214881415|tpi|0.5130098322269292
alu|kwf|1.0|bgt|1.0|nlg|1.0|aia|1.0|lgl|1.0
alw|wol|0.47563215960190597|ncu|0.3931653170340772|sus|0.38375093095756485|kdl|0.38215434881410526|ita|0.38126794904039474
alx|urt|1.0|rug|0.7214424531492722|rai|0.7214424531492722|lbb|0.7214424531492722|amk|0.7128674137425872
aly|pjt|0.46959190456225375|byr|0.3544126612886809|geb|0.3512281022639171|msy|0.3512281022639171|ata|0.3512281022639171
alz|luo|0.66732340220283|knf|0.6163966079723975|sus|0.6087095103818603|kik|0.6028927139189473|xon|0.5844934226920173
ama|yad|0.7498019404641427|gyr|0.6754896416955619|kyz|0.6754896416955619|sey|0.6754896416955619|urb|0.6754896416955619
amb|nin|0.5893655169808713|cwe|0.5742619500088326|vid|0.5742619500088326|ruf|0.5742619500088326|ngp|0.5742619500088326
amc|jiv|0.6792790371694235|agr|0.650198287718957|mcd|0.6348902180123432|yad|0.6348902180123432|acu|0.6087945704219361
amg|pjt|0.6012425873052178|tgp|0.5153256475917756|klv|0.5153256475917756|lww|0.5153256475917756|upv|0.5153256475917756
ami|agn|1.0|sgb|0.7764385834168973|tbl|0.7699465438373843|bpr|0.7699465438373843|bps|0.7699465438373843
amj|rug|0.7748010993815746|rai|0.7748010993815746|lbb|0.7748010993815746|mcq|0.7380202391310908|bbb|0.7380202391310908
aml|lao|0.66732340220283|cek|0.6127937655751154|hlt|0.6127937655751154|lin|0.5838599283307955|nfa|0.5813649247605854
amm|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
amn|rug|0.7612268970179885|rai|0.7612268970179885|lbb|0.7612268970179885|amk|0.7554216999011223|bzh|0.7554216999011223
amo|nin|0.7388257517802308|ikk|0.697521125927899|mkl|0.656331172703642|ncu|0.6381832547052901|atg|0.6353836724703068
amp|iba|0.47549041230127675|bmr|0.4458716812399567|yva|0.44374097996715034|cui|0.44347775567827596|qvz|0.4425561617004026
amq|alp|1.0|txq|0.7592124542932086|rgu|0.7592124542932086|lex|0.7592124542932086|kje|0.7592124542932086
amr|mbc|0.5486940640684123|guh|0.5140150788353377|ake|0.4980229072491551|kyz|0.4961022305164896|urb|0.4961022305164896
ams|amk|0.5722382120161885|tbl|0.5533003790381137|mcq|0.5533003790381137|bpr|0.5533003790381137|bbb|0.5533003790381137
amt|geb|1.0|msy|1.0|ata|1.0|gai|1.0|byr|0.7532482855711504
